Price,Area,Location,city
4200000,1000,Burari,Delhi
4200000,810,Burari,Delhi
5400000,1125,Burari,Delhi
3000000,675,Burari,Delhi
5600000,1170,Burari,Delhi
2900000,630,Burari,Delhi
2500000,570,Burari,Delhi
3500000,765,Burari,Delhi
3100000,630,Burari,Delhi
3200000,638,Burari,Delhi
3100000,638,Burari,Delhi
3600000,750,Burari,Delhi
3600000,750,Burari,Delhi
3300000,675,Burari,Delhi
3100000,750,Burari,Delhi
3000000,550,Burari,Delhi
5700000,1170,Burari,Delhi
5900000,1170,Burari,Delhi
5800000,1170,Burari,Delhi
2200000,650,Burari,Delhi
3200000,750,Burari,Delhi
3700000,900,Burari,Delhi
2800000,630,Burari,Delhi
2800000,630,Burari,Delhi
2300000,540,Burari,Delhi
2600000,540,Burari,Delhi
2800000,720,Burari,Delhi
3400000,765,Burari,Delhi
3400000,765,Burari,Delhi
4700000,990,Burari,Delhi
4500000,900,Burari,Delhi
4500000,900,Burari,Delhi
4500000,900,Burari,Delhi
4400000,954,Burari,Delhi
2800000,630,Burari,Delhi
2800000,630,Burari,Delhi
2800000,630,Burari,Delhi
2800000,630,Burari,Delhi
2800000,630,Burari,Delhi
3200000,675,Burari,Delhi
4500000,900,Burari,Delhi
4500000,900,Burari,Delhi
4500000,900,Burari,Delhi
4500000,900,Burari,Delhi
3400000,774,Burari,Delhi
2850000,630,Burari,Delhi
2900000,540,Burari,Delhi
3100000,385,Sector 23 Dwarka,Delhi
2700000,385,Sector 23 Dwarka,Delhi
2200000,385,Sector 23 Dwarka,Delhi
3100000,385,Sector 23 Dwarka,Delhi
2400000,385,Sector 23 Dwarka,Delhi
3400000,400,Sector 23 Dwarka,Delhi
2000000,495,Burari,Delhi
2600000,540,Burari,Delhi
3600000,738,Burari,Delhi
4300000,900,Burari,Delhi
3600000,810,Burari,Delhi
3600000,810,Burari,Delhi
2900000,630,Burari,Delhi
3300000,720,Burari,Delhi
3000000,630,Burari,Delhi
5400000,1080,Burari,Delhi
4400000,900,Burari,Delhi
3000000,630,Burari,Delhi
4000000,774,Burari,Delhi
2000000,517,Burari,Delhi
3100000,675,Burari,Delhi
3100000,675,Burari,Delhi
4000000,900,Burari,Delhi
5500000,1080,Burari,Delhi
4600000,900,Burari,Delhi
4700000,900,Burari,Delhi
4600000,900,Burari,Delhi
4600000,900,Burari,Delhi
4500000,900,Burari,Delhi
4300000,864,Burari,Delhi
3500000,810,Burari,Delhi
2200000,630,Burari,Delhi
4500000,900,Burari,Delhi
4500000,900,Burari,Delhi
2600000,540,Burari,Delhi
3800000,900,Burari,Delhi
3000000,612,Burari,Delhi
3000000,612,Burari,Delhi
3000000,612,Burari,Delhi
3000000,612,Burari,Delhi
2900000,630,Burari,Delhi
3100000,675,Burari,Delhi
2900000,630,Burari,Delhi
3100000,675,Burari,Delhi
3100000,675,Burari,Delhi
2200000,558,Burari,Delhi
2200000,558,Burari,Delhi
3100000,675,Burari,Delhi
4000000,900,Burari,Delhi
2200000,558,Burari,Delhi
2200000,558,Burari,Delhi
4500000,990,Burari,Delhi
2200000,558,Burari,Delhi
2200000,630,Burari,Delhi
4500000,900,Burari,Delhi
4500000,900,Burari,Delhi
2200000,630,Burari,Delhi
4500000,900,Burari,Delhi
5500000,1080,Burari,Delhi
6000000,1170,Burari,Delhi
4500000,990,Burari,Delhi
2400000,540,Burari,Delhi
2650000,540,Burari,Delhi
3000000,585,Burari,Delhi
2700000,567,Burari,Delhi
2700000,567,Burari,Delhi
2400000,450,Burari,Delhi
2000000,450,Burari,Delhi
7000000,1200,Dwarka Mor,Delhi
2000000,500,Dwarka Mor,Delhi
7500000,1300,Dwarka Mor,Delhi
7000000,1200,Dwarka Mor,Delhi
5500000,1050,Dwarka Mor,Delhi
4700000,875,Dwarka Mor,Delhi
3200000,630,Dwarka Mor,Delhi
3500000,800,Dwarka Mor,Delhi
4000000,750,Dwarka Mor,Delhi
3500000,700,Dwarka Mor,Delhi
2800000,700,Dwarka Mor,Delhi
4300000,850,Dwarka Mor,Delhi
4100000,800,Dwarka Mor,Delhi
4000000,850,Dwarka Mor,Delhi
3500000,750,Dwarka Mor,Delhi
2500000,600,Dwarka Mor,Delhi
2500000,550,Dwarka Mor,Delhi
2200000,550,Dwarka Mor,Delhi
3200000,700,Dwarka Mor,Delhi
7500000,1300,Dwarka Mor,Delhi
7000000,1200,Dwarka Mor,Delhi
5500000,1050,Dwarka Mor,Delhi
2000000,500,Dwarka Mor,Delhi
4700000,875,Dwarka Mor,Delhi
3200000,630,Dwarka Mor,Delhi
4000000,750,Dwarka Mor,Delhi
3500000,700,Dwarka Mor,Delhi
4300000,850,Dwarka Mor,Delhi
4100000,800,Dwarka Mor,Delhi
3500000,750,Dwarka Mor,Delhi
2500000,550,Dwarka Mor,Delhi
3600000,1050,Mundka,Delhi
3600000,1050,Mundka,Delhi
3600000,1050,Mundka,Delhi
3600000,1050,Mundka,Delhi
3600000,1050,Mundka,Delhi
2700000,756,Mundka,Delhi
3800000,765,Mundka,Delhi
3800000,720,Mundka,Delhi
3800000,720,Mundka,Delhi
4000000,720,Mundka,Delhi
3900000,720,Mundka,Delhi
4000000,720,Mundka,Delhi
3800000,720,Mundka,Delhi
4000000,720,Mundka,Delhi
4000000,765,Mundka,Delhi
3800000,765,Mundka,Delhi
3600000,765,Mundka,Delhi
3500000,765,Mundka,Delhi
3500000,765,Mundka,Delhi
4000000,765,Mundka,Delhi
12000000,1300,Sector 2 Dwarka,Delhi
3600000,1050,Mundka,Delhi
16000000,1750,Sector 19 Dwarka,Delhi
35000000,2500,Sector 12 Dwarka,Delhi
45000000,4500,Sector 6 Dwarka,Delhi
15000000,1600,Sector 12 Dwarka,Delhi
8200000,1125,Sector 23 Rohini,Delhi
8000000,1125,Sector 23 Rohini,Delhi
17500000,1800,Sector 23 Dwarka,Delhi
3700000,855,Jamia Nagar,Delhi
3600000,855,Jamia Nagar,Delhi
2500000,540,Jamia Nagar,Delhi
3800000,1000,Jamia Nagar,Delhi
3700000,855,Jamia Nagar,Delhi
2200000,585,Jamia Nagar,Delhi
3700000,855,Jamia Nagar,Delhi
15800000,1600,Sector 3 Dwarka,Delhi
20000000,2000,Sector 12 Dwarka,Delhi
17500000,1800,Sector 23 Dwarka,Delhi
6000000,900,Budh Vihar,Delhi
18500000,1800,Sector 25 Rohini,Delhi
2400000,585,Jamia Nagar,Delhi
14900000,1700,Sector 11 Dwarka,Delhi
16200000,1600,Sector 10 Dwarka,Delhi
16000000,1800,Sector 10 Dwarka,Delhi
15000000,1800,Sector 19 Dwarka,Delhi
17500000,1750,Sector 22 Dwarka,Delhi
16200000,1800,Sector-18 Dwarka,Delhi
16200000,1800,Sector-18 Dwarka,Delhi
16000000,1650,Sector 6 Dwarka,Delhi
30000000,2500,Sector 13 Dwarka,Delhi
15500000,1800,Sector 5 Dwarka,Delhi
3000000,1050,Jamia Nagar,Delhi
2500000,750,Jamia Nagar,Delhi
2200000,750,Jamia Nagar,Delhi
23000000,2700,Sector 19 Dwarka,Delhi
7500000,1300,Dwarka Mor,Delhi
7000000,1200,Dwarka Mor,Delhi
5500000,1050,Dwarka Mor,Delhi
4700000,875,Dwarka Mor,Delhi
3200000,630,Dwarka Mor,Delhi
4000000,750,Dwarka Mor,Delhi
3500000,700,Dwarka Mor,Delhi
4300000,850,Dwarka Mor,Delhi
4100000,800,Dwarka Mor,Delhi
3500000,750,Dwarka Mor,Delhi
2500000,550,Dwarka Mor,Delhi
3900000,900,Jamia Nagar,Delhi
2600000,800,Jamia Nagar,Delhi
2500000,675,Jamia Nagar,Delhi
3900000,900,Jamia Nagar,Delhi
2500000,980,Jamia Nagar,Delhi
2500000,540,Jamia Nagar,Delhi
3600000,675,Jamia Nagar,Delhi
2500000,675,Jamia Nagar,Delhi
2500000,675,Jamia Nagar,Delhi
2500000,675,Jamia Nagar,Delhi
3600000,855,Jamia Nagar,Delhi
3400000,675,Jamia Nagar,Delhi
3600000,855,Jamia Nagar,Delhi
3400000,675,Jamia Nagar,Delhi
2500000,700,Jamia Nagar,Delhi
5000000,1000,Jamia Nagar,Delhi
2500000,540,Jamia Nagar,Delhi
3600000,855,Jamia Nagar,Delhi
4100000,855,Jamia Nagar,Delhi
3000000,1050,Jamia Nagar,Delhi
16000000,1700,Jamia Nagar,Delhi
3600000,855,Jamia Nagar,Delhi
3900000,900,Jamia Nagar,Delhi
2750000,630,Jamia Nagar,Delhi
3700000,900,Jamia Nagar,Delhi
3500000,675,Jamia Nagar,Delhi
2200000,585,Jamia Nagar,Delhi
2600000,800,Jamia Nagar,Delhi
2500000,675,Jamia Nagar,Delhi
3900000,900,Jamia Nagar,Delhi
2500000,980,Jamia Nagar,Delhi
2500000,540,Jamia Nagar,Delhi
3600000,675,Jamia Nagar,Delhi
2500000,675,Jamia Nagar,Delhi
2500000,675,Jamia Nagar,Delhi
2500000,675,Jamia Nagar,Delhi
3600000,855,Jamia Nagar,Delhi
3400000,675,Jamia Nagar,Delhi
3600000,855,Jamia Nagar,Delhi
3400000,675,Jamia Nagar,Delhi
3900000,900,Jamia Nagar,Delhi
3600000,855,Jamia Nagar,Delhi
2500000,500,Jamia Nagar,Delhi
3400000,675,Jamia Nagar,Delhi
2500000,400,Sector 24 Rohini,Delhi
4000000,650,Sector 24 Rohini,Delhi
6200000,800,Sector 24 Rohini,Delhi
2700000,540,Uttam Nagar,Delhi
3800000,900,Uttam Nagar,Delhi
6200000,1100,Uttam Nagar,Delhi
3200000,675,Uttam Nagar,Delhi
5700000,1100,Uttam Nagar,Delhi
6500000,1200,Uttam Nagar,Delhi
19000000,500,Uttam Nagar,Delhi
3600000,810,Uttam Nagar,Delhi
3200000,580,Uttam Nagar,Delhi
17000000,1850,Sector 12 Dwarka,Delhi
13500000,2000,Sector 6 Dwarka,Delhi
14800000,1900,Sector 19 Dwarka,Delhi
14800000,1500,Sector 6 Dwarka,Delhi
17000000,2350,Sector 7 Dwarka,Delhi
29500000,3000,Sector 12 Dwarka,Delhi
16500000,1950,Sector 22 Dwarka,Delhi
16000000,1900,Sector 18A Dwarka,Delhi
16500000,1900,Sector 22 Dwarka,Delhi
16000000,1900,Sector 13 Dwarka,Delhi
17400000,1800,Pochanpur Colony,Delhi
2700000,540,Dwarka Mor,Delhi
3800000,900,Dwarka Mor,Delhi
5700000,1100,Dwarka Mor,Delhi
2900000,675,Dwarka Mor,Delhi
6200000,1100,Dwarka Mor,Delhi
6500000,1200,Dwarka Mor,Delhi
3600000,810,Dwarka Mor,Delhi
3200000,580,Dwarka Mor,Delhi
17500000,1900,Sector 23 Dwarka,Delhi
16500000,1900,Sector 6 Dwarka,Delhi
15500000,2050,Sector 12 Dwarka,Delhi
12900000,1850,Sector 12 Dwarka,Delhi
17000000,2000,Sector 4 Dwarka,Delhi
25000000,3000,Sector 12 Dwarka,Delhi
15000000,1800,Sector 12 Dwarka,Delhi
16000000,2100,Sector 9 Dwarka,Delhi
14500000,1750,Sector 3 Dwarka,Delhi
12800000,1900,Sector 11 Dwarka,Delhi
14000000,1800,Sector 6 Dwarka,Delhi
33500000,3500,Sector 19 Dwarka,Delhi
15000000,1800,Sector 12 Dwarka,Delhi
16000000,1800,Sector 19 Dwarka,Delhi
14900000,1880,Sector 13 Dwarka,Delhi
16500000,2250,Sector 2 Dwarka,Delhi
16500000,2000,Sector 19 Dwarka,Delhi
29000000,2600,Sector 12 Dwarka,Delhi
14500000,2000,Sector 3 Dwarka,Delhi
15500000,1900,Sector 6 Dwarka,Delhi
16299999,1800,Sector 12 Dwarka,Delhi
25500000,2800,Sector 6 Dwarka,Delhi
25600000,2600,Sector 6 Dwarka,Delhi
17500000,2500,Sector 11 Dwarka,Delhi
29500000,3500,Sector 12 Dwarka,Delhi
18000000,2250,Sector 4 Dwarka,Delhi
16500000,2000,Sector 22 Dwarka,Delhi
15800000,2000,Sector 10 Dwarka,Delhi
15800000,2200,Sector 12 Dwarka,Delhi
13500000,1900,Sector-18 Dwarka,Delhi
15000000,2000,Sector 5 Dwarka,Delhi
14500000,1800,Sector 12 Dwarka,Delhi
15000000,1900,Sector 13 Dwarka,Delhi
14500000,2000,Sector 23 Dwarka,Delhi
17900000,2100,Sector 6 Dwarka,Delhi
16000000,2000,Sector 10 Dwarka,Delhi
17000000,2000,Sector 12 Dwarka,Delhi
14500000,2000,Sector 19 Dwarka,Delhi
20000000,2000,Sector-18 Dwarka,Delhi
15500000,1800,Sector 12 Dwarka,Delhi
15000000,2000,Sector 12 Dwarka,Delhi
14500000,2000,Sector 18A Dwarka,Delhi
15500000,2000,Sector 11 Dwarka,Delhi
16000000,1950,Sector 23 Dwarka,Delhi
14500000,2000,Sector 10 Dwarka,Delhi
13500000,2000,Sector 13 Dwarka,Delhi
15600000,1950,Sector 12 Dwarka,Delhi
17000000,2500,Sector 23 Dwarka,Delhi
15500000,1900,Sector 6 Dwarka,Delhi
15500000,2000,Sector 22 Dwarka,Delhi
15500000,1850,Sector 22 Dwarka,Delhi
15000000,1950,Sector 6 Dwarka,Delhi
19500000,2000,Sector 11 Dwarka,Delhi
19800000,2000,Sector 11 Dwarka,Delhi
15500000,2000,Sector 12 Dwarka,Delhi
19000000,2500,Sector 4 Dwarka,Delhi
15000000,1800,Sector 6 Dwarka,Delhi
14500000,1800,Sector 10 Dwarka,Delhi
14500000,1800,Sector 11 Dwarka,Delhi
22500000,2400,Sector 19 Dwarka,Delhi
15000000,1800,Sector 6 Dwarka,Delhi
14000000,1600,Sector 13 Dwarka,Delhi
16500000,1800,Sector 10 Dwarka,Delhi
15000000,1750,Sector 4 Dwarka,Delhi
16000000,1800,Sector-18 Dwarka,Delhi
29800000,4200,Sector 12 Dwarka,Delhi
19800000,2000,Sector 11 Dwarka,Delhi
18500000,2000,Sector 7 Dwarka,Delhi
19800000,2000,Sector 11 Dwarka,Delhi
25500000,2000,Sector 23 Dwarka,Delhi
20500000,1950,Sector 4 Dwarka,Delhi
2351000,650,Dwarka Mor,Delhi
2451000,550,Mansa Ram Park,Delhi
5500000,900,Sewak Park,Delhi
3621000,900,Uttam Nagar,Delhi
15400000,1800,Sector 3 Dwarka,Delhi
14000000,1500,Sector 4 Dwarka,Delhi
12500000,1300,Sector 19 Dwarka,Delhi
12500000,1300,Sector 19 Dwarka,Delhi
17500000,1900,Sector 23B Dwarka,Delhi
16500000,1900,Sector 23B Dwarka,Delhi
13799999,1500,Sector 3 Dwarka,Delhi
14000000,1700,Sector-18 Dwarka,Delhi
14800000,1600,Sector 11 Dwarka,Delhi
22500000,2000,Sector 19 Dwarka,Delhi
21500000,2300,Sector 5 Dwarka,Delhi
17500000,1700,Sector 6 Dwarka,Delhi
12500000,1500,Sector 12 Dwarka,Delhi
2451000,650,Dwarka Mor,Delhi
3325000,415,Sector 23 Dwarka,Delhi
4200000,900,Dwarka Mor,Delhi
6500000,1250,Dwarka Mor,Delhi
3000000,680,Dwarka Mor,Delhi
7000000,1200,Dwarka Mor,Delhi
5000000,850,Dwarka Mor,Delhi
4500000,800,Dwarka Mor,Delhi
2700000,550,Dwarka Mor,Delhi
5000000,950,Uttam Nagar,Delhi
4575000,1000,Uttam Nagar,Delhi
16000000,1700,Sector 10 Dwarka,Delhi
5150000,900,Uttam Nagar,Delhi
9200000,1450,Uttam Nagar,Delhi
7000000,1080,Dwarka Mor,Delhi
2800000,500,Dwarka Mor,Delhi
2200000,450,Dwarka Mor,Delhi
3700000,675,Dwarka Mor,Delhi
10000000,1485,Dwarka Mor,Delhi
4700000,875,Dwarka Mor,Delhi
7000000,1080,Dwarka Mor,Delhi
4100000,750,Dwarka Mor,Delhi
3500000,600,Dwarka Mor,Delhi
2300000,480,Dwarka Mor,Delhi
4242000,850,Uttam Nagar,Delhi
12200000,1300,Sector 19 Dwarka,Delhi
11500000,1300,Sector 3 Dwarka,Delhi
12400000,1350,Rohini sector 24,Delhi
5100000,900,Palam,Delhi
3500000,850,Uttam Nagar,Delhi
11000000,1000,Sector 13 Rohini,Delhi
2500000,450,Sector 28 Rohini,Delhi
12500000,850,Rohini Sector 9,Delhi
2800000,650,Uttam Nagar,Delhi
5100000,900,Uttam Nagar,Delhi
2751000,650,Uttam Nagar,Delhi
3800000,675,Bindapur,Delhi
4000000,500,Sector 24 Rohini,Delhi
3400000,400,Sector 24 Rohini,Delhi
2699000,350,Sector 24 Rohini,Delhi
4600000,650,Sector 24 Rohini,Delhi
11500000,1125,Sector 23 Rohini,Delhi
11500000,1375,Rohini Extension,Delhi
3200000,650,Uttam Nagar,Delhi
21000000,2200,Sector 5 Dwarka,Delhi
17300000,1650,Sector 22 Dwarka,Delhi
10500000,980,Vasant Kunj,Delhi
14800000,1600,Sector 22 Dwarka,Delhi
14800000,1600,Sector 22 Dwarka,Delhi
4200000,850,Uttam Nagar,Delhi
4700000,820,Uttam Nagar,Delhi
2399000,525,Uttam Nagar,Delhi
7500000,1350,Uttam Nagar,Delhi
4199000,850,Uttam Nagar,Delhi
2700000,625,Uttam Nagar,Delhi
3500000,750,Uttam Nagar,Delhi
10500000,1250,Sector 3 Dwarka,Delhi
16000000,1700,Sector 18A Dwarka,Delhi
14500000,1600,Sector 4 Dwarka,Delhi
12500000,1300,Sector 19 Dwarka,Delhi
12500000,1300,Sector 19 Dwarka,Delhi
2300000,540,Uttam Nagar,Delhi
2251000,500,Dwarka Mor,Delhi
2200000,540,Dwarka Mor,Delhi
2200000,540,Dwarka Mor,Delhi
10500000,1200,Sector 7 Dwarka,Delhi
20500000,2300,Sector 4 Dwarka,Delhi
17600000,1700,Sector 6 Dwarka,Delhi
2700000,540,Dwarka Mor,Delhi
4799000,900,Dwarka Mor,Delhi
4099000,740,Dwarka Mor,Delhi
2449000,495,Dwarka Mor,Delhi
2399000,477,Dwarka Mor,Delhi
3500000,630,Dwarka Mor,Delhi
4300000,765,Dwarka Mor,Delhi
4000000,720,Dwarka Mor,Delhi
6500000,1080,Dwarka Mor,Delhi
2200000,450,Dwarka Mor,Delhi
5800000,855,Dwarka Mor,Delhi
5200000,990,Dwarka Mor,Delhi
4699000,810,Dwarka Mor,Delhi
2999000,585,Dwarka Mor,Delhi
4199000,720,Dwarka Mor,Delhi
2550000,495,Dwarka Mor,Delhi
3099000,585,Dwarka Mor,Delhi
5500000,900,Bindapur,Delhi
4500000,1000,Uttam Nagar,Delhi
45000000,4500,Sector-18 Dwarka,Delhi
13000000,1600,Sector 6 Dwarka,Delhi
24800000,2600,Sector 6 Dwarka,Delhi
2599000,450,Dwarka Mor,Delhi
2899000,650,Dwarka Mor,Delhi
4500000,800,Dwarka Mor,Delhi
19500000,2100,Palam,Delhi
11399999,1200,Sector 6 Dwarka,Delhi
4599000,850,Dwarka Mor,Delhi
16200000,1800,Sector 9 Dwarka,Delhi
3500000,650,Palam,Delhi
3600000,450,Shastri Nagar,Delhi
3800000,450,Shastri Nagar,Delhi
4200000,450,Shastri Nagar,Delhi
4000000,450,Shastri Nagar,Delhi
3600000,450,Shastri Nagar,Delhi
8200000,900,Shastri Nagar,Delhi
6500000,800,Shastri Nagar,Delhi
7000000,800,Shastri Nagar,Delhi
7000000,800,Shastri Nagar,Delhi
3800000,450,Shastri Nagar,Delhi
3600000,450,Shastri Nagar,Delhi
7000000,750,Shastri Nagar,Delhi
8200000,900,Shastri Nagar,Delhi
4599000,850,Dwarka Mor,Delhi
45000000,4500,Sector-18 Dwarka,Delhi
37500000,3500,Sector-18 Dwarka,Delhi
15800000,1600,Sector 6 Dwarka,Delhi
3500000,650,Sector 9 Dwarka,Delhi
3399000,720,Dwarka Mor,Delhi
2349000,450,Dwarka Mor,Delhi
5999000,990,Dwarka Mor,Delhi
3199000,675,Dwarka Mor,Delhi
4099000,765,Dwarka Mor,Delhi
4600000,1000,Uttam Nagar,Delhi
3500000,865,Uttam Nagar,Delhi
3500000,865,Uttam Nagar,Delhi
2500000,640,Uttam Nagar,Delhi
2500000,640,Uttam Nagar,Delhi
14000000,1800,Sector 12 Dwarka,Delhi
16000000,1800,Sector 12 Dwarka,Delhi
16000000,1600,Sector 9 Dwarka,Delhi
19000000,2500,Sector 10 Dwarka,Delhi
16000000,1750,Sector 5 Dwarka,Delhi
18500000,2000,Sector 13 Dwarka,Delhi
2600000,685,Dwarka Mor,Delhi
2600000,685,Dwarka Mor,Delhi
2300000,540,Govindpuri,Delhi
2500000,540,Govindpuri,Delhi
2500000,520,Govindpuri,Delhi
4000000,810,Govindpuri,Delhi
21100000,2500,Sector 19 Dwarka,Delhi
4100000,865,Uttam Nagar,Delhi
4100000,865,Uttam Nagar,Delhi
2500000,550,Uttam Nagar,Delhi
2500000,550,Uttam Nagar,Delhi
4100000,865,Uttam Nagar,Delhi
3500000,650,Sector 9 Dwarka,Delhi
4600000,850,Sector 9 Dwarka,Delhi
3000000,658,Dwarka Mor,Delhi
14900000,1700,Sector 4 Dwarka,Delhi
13899999,1600,Sector 23 Dwarka,Delhi
18000000,2000,Sector 11 Dwarka,Delhi
12400000,1300,Sector 13 Dwarka,Delhi
4800000,900,nawada,Delhi
2600000,600,nawada,Delhi
10700000,1638,Shanti Park Dwarka,Delhi
5200000,900,Dwarka Mor,Delhi
4200000,820,Dwarka Mor,Delhi
6000000,1200,Dwarka Mor,Delhi
3200000,650,Dwarka Mor,Delhi
6000000,1000,Dwarka Mor,Delhi
4000000,750,Dwarka Mor,Delhi
5000000,900,Dwarka Mor,Delhi
3500000,700,Dwarka Mor,Delhi
5200000,900,Dwarka Mor,Delhi
6500000,1200,Dwarka Mor,Delhi
4200000,820,Dwarka Mor,Delhi
3300000,630,Dwarka Mor,Delhi
6000000,1200,Dwarka Mor,Delhi
3200000,650,Dwarka Mor,Delhi
4000000,750,Dwarka Mor,Delhi
2800000,600,Dwarka Mor,Delhi
5000000,900,Dwarka Mor,Delhi
3200000,616,Mansa Ram Park,Delhi
3200000,616,Mansa Ram Park,Delhi
2800000,505,Mansa Ram Park,Delhi
2800000,505,Mansa Ram Park,Delhi
2700000,505,Mansa Ram Park,Delhi
5000000,900,nawada,Delhi
4500000,900,nawada,Delhi
3400000,675,Mansa Ram Park,Delhi
4200000,810,Burari,Delhi
4200000,1000,Burari,Delhi
5400000,1125,Burari,Delhi
4200000,810,Burari,Delhi
3300000,675,Burari,Delhi
5600000,1200,Burari,Delhi
2200000,630,Burari,Delhi
11500000,1050,Vasant Kunj,Delhi
18500000,2400,Sector 11 Dwarka,Delhi
9500000,1300,Sector 19 Dwarka,Delhi
14500000,1700,Sector 2 Dwarka,Delhi
30000000,1600,Greater Kailash,Delhi
2700000,540,Uttam Nagar,Delhi
4200000,900,Uttam Nagar,Delhi
5700000,1100,Uttam Nagar,Delhi
3200000,675,Uttam Nagar,Delhi
6199000,1100,Uttam Nagar,Delhi
6500000,1200,Uttam Nagar,Delhi
2000000,500,Uttam Nagar,Delhi
4199000,810,Uttam Nagar,Delhi
3199000,580,Uttam Nagar,Delhi
11000000,1500,Sector 19 Dwarka,Delhi
21500000,2000,Sector-18 Dwarka,Delhi
14500000,1800,Sector 5 Dwarka,Delhi
18500000,1800,Sector 6 Dwarka,Delhi
6500000,625,Sector 23 Rohini,Delhi
17000000,1400,Sarita Vihar,Delhi
2200000,450,Dwarka Mor,Delhi
3200000,495,Dwarka Mor,Delhi
6300000,1000,Dwarka Mor,Delhi
2500000,540,Dwarka Mor,Delhi
2700000,505,Mansa Ram Park,Delhi
2500000,540,Dwarka Mor,Delhi
4800000,810,Mansa Ram Park,Delhi
3200000,616,Mansa Ram Park,Delhi
3100000,616,Mansa Ram Park,Delhi
2700000,505,Mansa Ram Park,Delhi
5200000,855,Mansa Ram Park,Delhi
3300000,616,Mansa Ram Park,Delhi
2500000,540,Dwarka Mor,Delhi
2750000,667,Uttam Nagar,Delhi
2750000,667,Uttam Nagar,Delhi
19800000,2400,Sector 4 Dwarka,Delhi
10000000,1000,Sector 17 Dwarka,Delhi
10000000,1000,Sector 17 Dwarka,Delhi
19000000,1900,Sector 6 Dwarka,Delhi
22000000,2500,Sector 11 Dwarka,Delhi
2100000,500,Uttam Nagar,Delhi
2000000,520,Uttam Nagar,Delhi
2200000,510,Uttam Nagar,Delhi
3100000,750,Uttam Nagar,Delhi
2800000,600,Uttam Nagar,Delhi
6500000,861,Sector 23 Rohini,Delhi
2700000,640,Uttam Nagar,Delhi
2700000,640,Uttam Nagar,Delhi
16800000,1800,Sector 4 Dwarka,Delhi
4600000,1000,Uttam Nagar,Delhi
3400000,755,Dwarka Mor,Delhi
4400000,1000,Dwarka Mor,Delhi
4700000,1050,Dwarka Mor,Delhi
3400000,755,Dwarka Mor,Delhi
4700000,1050,Dwarka Mor,Delhi
3700000,760,Dwarka Mor,Delhi
3700000,760,Dwarka Mor,Delhi
2900000,750,Dwarka Mor,Delhi
2900000,750,Dwarka Mor,Delhi
4600000,1000,Uttam Nagar,Delhi
15500000,1200,Alaknanda,Delhi
3500000,720,Dwarka Mor,Delhi
3400000,675,Mansa Ram Park,Delhi
2800000,540,Dwarka Mor,Delhi
5400000,900,Uttam Nagar,Delhi
6200000,900,Mansa Ram Park,Delhi
5000000,810,Sewak Park,Delhi
4800000,900,Mansa Ram Park,Delhi
2500000,540,Dwarka Mor,Delhi
3800000,675,Mansa Ram Park,Delhi
3500000,630,Mansa Ram Park,Delhi
5000000,810,Sewak Park,Delhi
4800000,810,Dwarka Mor,Delhi
20000000,2500,Sector 22 Dwarka,Delhi
19500000,2000,Sector 4 Dwarka,Delhi
20500000,2000,Sector 4 Dwarka,Delhi
45000000,4500,Sector-18 Dwarka,Delhi
24900000,2200,Sector 6 Dwarka,Delhi
19500000,2000,Sector 7 Dwarka,Delhi
8400000,900,Sector 6 Dwarka,Delhi
16800000,1900,Sector 7 Dwarka,Delhi
15800000,1600,Sector 13 Dwarka,Delhi
14800000,1550,Sector 22 Dwarka,Delhi
21500000,2000,Sector 5 Dwarka,Delhi
19500000,2000,Sector 7 Dwarka,Delhi
23500000,2200,Sector 10 Dwarka,Delhi
15100000,1700,Sector 10 Dwarka,Delhi
17600000,1500,Sector 11 Dwarka,Delhi
34100000,3800,Sector 11 Dwarka,Delhi
22500000,2400,Sector 2 Dwarka,Delhi
18200000,2200,Sector 9 Dwarka,Delhi
14800000,1800,Sector 6 Dwarka,Delhi
11000000,2520,Jasola,Delhi
8500000,1440,Jamia Nagar,Delhi
3500000,765,Jamia Nagar,Delhi
3600000,585,Jamia Nagar,Delhi
7500000,1350,Jamia Nagar,Delhi
3550000,675,Jasola,Delhi
3500000,720,Bindapur,Delhi
4500000,900,Bindapur,Delhi
6211000,1000,Sewak Park,Delhi
3200000,616,Mansa Ram Park,Delhi
2500000,540,Dwarka Mor,Delhi
3500000,720,Dwarka Mor,Delhi
19000000,2000,Sector 4 Dwarka,Delhi
16500000,1700,Sector 6 Dwarka,Delhi
24800000,2400,Sector 6 Dwarka,Delhi
21500000,2400,Sector 22 Dwarka,Delhi
19000000,2000,Sector 4 Dwarka,Delhi
16500000,1700,Sector 6 Dwarka,Delhi
15500000,1900,Sector 9 Dwarka,Delhi
3050000,685,Uttam Nagar,Delhi
3900000,1000,Uttam Nagar,Delhi
2900000,600,Uttam Nagar,Delhi
11000000,1300,Sector 10 Dwarka,Delhi
15000000,1800,Sector 2 Dwarka,Delhi
12000000,1700,Sector 4 Dwarka,Delhi
11000000,1600,Sector 3 Dwarka,Delhi
9000000,645,Rohini sector 24,Delhi
10500000,865,Rohini sector 24,Delhi
7500000,680,Rohini sector 24,Delhi
9800000,1055,Rohini sector 24,Delhi
19000000,1800,Sector 12 Dwarka,Delhi
6900000,950,Sector 23 Rohini,Delhi
7500000,680,Rohini sector 24,Delhi
2600000,550,Dwarka Mor,Delhi
7200000,900,Dwarka Mor,Delhi
